Id	SE_HS	SE_PT	SE_#1#	SE_GG	SE_NL	SE_TreeFull
ENST00000355395	0.0020981577132730316	0.002053510335048028	0.00216973789271066	0.002970393364946513	0.0022667641273977296	0.0052502879548127716
ENST00000620350	0.0046902755597408325	0.0038103247656038667	0.0020872547048234867	0.0038994296604877017	0.006290736782210051	0.009537476590545739
ENST00000216124	0.003152179485236775	0.0030525012871747215	0.002140984460699406	0.004902889389011985	0.005814703036464347	0.00918446518844896
ENST00000373710	0.0030230153480756182	0.0030297667147225716	0.0020910542236720893	0.004311082396800272	0.0049983360819897005	0.008012184760266078
ENST00000366898	0.0023418720170262407	0.0038283655364629975	0.003885834566815633	0.0032350841728648544	0.005185837366261199	0.008366871570748639
ENST00000531509	0.0022451805947940905	0.003021593560255382	0.0021044140221754665	0.003156387198712394	0.007315030956825499	0.008985512460929206
ENST00000392370	0.0022099863285784645	0.0022411701016763572	0.0022576340590516318	0.0030622112052106462	0.00380649416719694	0.00605451889014325
ENST00000234111	0.0030773948847400596	0.0030258286733667364	0.0021721104886943845	0.002165291749533375	0.002100594045819475	0.005550680412406456
ENST00000367993	0.0031058418957264113	0.00213551826458428	0.003190494302635846	0.0031503889963161403	0.004327558029053619	0.007056487158261167
ENST00000420175	0.002948550389345621	0.0031864405476722305	0.0021241413683727047	0.004766715551729835	0.006563267049887147	0.009230451969218456
ENST00000262188	0.0020698850605663692	0.0020435593177619117	0.0021650548215815303	0.0021139498418843283	0.0030265973753384147	0.005103476341235889
ENST00000297261	0.0030841093141453836	0.003146451383212182	0.002273469405601661	0.0032218778663142857	0.005357413543547567	0.007497778743297922
ENST00000606253	0.005179677683133293	0.0035797265535117144	0.0035680264091843485	0.0038675191496834204	0.006365833755430615	0.010507443362701912
ENST00000266556	0.0036747339323471985	0.0029561604169751382	0.003622854833858428	0.004142030788456798	0.011340822864857764	0.013186055599559748
ENST00000649800	0.002933093493396153	0.0030737818444487733	0.002964837766584393	0.0038256169776496643	0.0037214239332882095	0.007304800725845387
ENST00000218099	0.0022459078766392773	0.003032415481564798	0.0021438914489793227	0.0032037221034749296	0.005856914175084162	0.0076750533847799165
ENST00000454136	0.011754716720379354	0.007156794313618854	0.005953623051518511	0.006892345050888727	0.010146010505101982	0.01887923718961498
ENST00000394198	0.004040077139402161	0.0021217396012725392	0.002903417127252516	0.0029894970774448186	0.00634459764018042	0.008566688469775374
ENST00000647861	0.0030936966638880283	0.003939786984744611	0.002977259168547652	0.0030858047164017753	0.007460818874136986	0.009860042398357005
ENST00000317568	0.0030293573298561314	0.003263564627619569	0.003159422754164588	0.005396772111072869	0.008513144884383398	0.011495267949431993
ENST00000446859	0.0037143832632210707	0.004297965677663388	0.0031243174385381343	0.0037396035226484135	0.006062371149226773	0.009307491354554368
ENST00000643023	0.003642406264335163	0.002476118577569509	0.0025402689138186467	0.004295233020219713	0.004349357041696631	0.007960214122982076
ENST00000409581	0.0021305030919353874	0.002245995463132048	0.0020914155203554143	0.0031740249070699423	0.00212304685857689	0.0052560524930710855
ENST00000647561	0.003621615779824806	0.00356324298565931	0.0025235537806223706	0.004538539056748096	0.00517458541227211	0.008819113289310367
ENST00000369916	0.005165487702244802	0.0029947452969667043	0.003021726583063268	0.004768312500402435	0.0075837637661165195	0.011133351974816463
ENST00000230792	0.0029589748999881813	0.0029554058209483253	0.002200151303537822	0.0036967409221002785	0.005745158876553133	0.008248716318640117
ENST00000295887	0.0023332030007390814	0.0031958330910246205	0.0031669457538861657	0.0022099501240048828	0.003819498181721282	0.006790550094850748
ENST00000396204	0.002199706467650884	0.003154654422728943	0.002062096702362991	0.0020985835904549924	0.003047568219438155	0.005756267038102714
ENST00000369310	0.0035312370034804746	0.004810421070237687	0.0021297183315311537	0.002061862538936324	0.008258468614712371	0.010451645195777627
ENST00000326194	0.0029447604356824244	0.002277009486667864	0.0020256649270505587	0.003096850681949081	0.00207112190709472	0.005658431149107909
ENST00000306960	0.0020286249146354474	0.0020844583911271155	0.0022883034170821078	0.003012931931402209	0.0021545476061109003	0.005053814241187478
ENST00000361362	0.0021693442656315343	0.003648061969804577	0.002999921693617616	0.003075501173011478	0.006079854228263516	0.008284829921437895
ENST00000395706	0.0020745683522973633	0.003774701585238158	0.0030622189810158634	0.0045763167730923215	0.006925942749122666	0.010090832990650868
ENST00000370574	0.0036638492897624886	0.0021155001477621387	0.0021134379470486198	0.006093222076681751	0.008503147942593936	0.011295211773352016
ENST00000409900	0.0020638304746790053	0.0021464260741447983	0.0021862999954257874	0.0020736508783993353	0.003029269101858994	0.005379001865122694
ENST00000544803	0.002347791886347559	0.004855537779548184	0.0024072262547764813	0.0025714197442886135	0.005953009086865483	0.008753123087451917
ENST00000381775	0.0052131002340106425	0.005109223256074217	0.008959485353779106	0.009210463382728868	0.020534898696189074	0.024438800244512875
ENST00000162391	0.0037154047505831055	0.002944220258187262	0.0021748953175128706	0.0021295549497032844	0.005219569868000145	0.007696899850121978
ENST00000303746	0.004340380355294568	0.0030753148375937886	0.0022241380883307998	0.0030566603615720476	0.006638913357151757	0.009032239163539419
ENST00000512635	0.0022057400654904623	0.003934498574554536	0.0022189978788211707	0.003869480413413534	0.005544899144461947	0.008181943777735127
ENST00000270708	0.0032403997141432794	0.004542875846060929	0.0022905219414047565	0.002348754058558101	0.005115745548366708	0.007974703950327615
ENST00000369756	0.002164083250465685	0.002214133624574164	0.0021701090510775163	0.0022044694395284875	0.004427779535174863	0.006252954681465402
ENST00000358812	0.003755838653576537	0.00470376652670502	0.0020748377918800016	0.003741741184268331	0.004289985803441067	0.00851082201521301
ENST00000368970	0.0022162016763748247	0.0037639066300272413	0.003078138202402394	0.0030439825106854104	0.0072363162708584915	0.009456363557349546
ENST00000280701	0.0021990911257315903	0.0037614088159562825	0.002154049979207057	0.00298781628015367	0.006635259466519062	0.00860067859454417
ENST00000614341	0.0031487041322471173	0.0021547234195338333	0.002155746546958895	0.0038531937402843186	0.005439793089739397	0.007828341120011469
ENST00000373256	0.003961184855408342	0.0023308428674569657	0.0023112704464671972	0.003987158764709371	0.006394120489831917	0.008832221841226326
ENST00000366758	0.004986219413949303	0.0033486761887551726	0.0022031626341544376	0.0031677398891145378	0.009324416940045481	0.011513276955712979
ENST00000366759	0.0021065441659168173	0.003636203880137246	0.0030159711508121263	0.004809227163904922	0.005755019989907729	0.009181281480294878
ENST00000265983	0.0030923222278382324	0.0021191148436495687	0.002971108056850306	0.00369008035663359	0.008407623361868883	0.010328115863139553
ENST00000227322	0.003139449177167892	0.002952534973502614	0.002112605469915027	0.0020692921150613367	0.005270263535043817	0.007296036583218388
ENST00000341083	0.0037120018301740718	0.0037208336400700423	0.002890635684310692	0.004825038964438553	0.006179387092771641	0.009537654547618275
ENST00000405315	0.0027212576384479754	0.0038547207517647727	0.0025370749014586667	0.005612133861429971	0.005177217298932375	0.00921689257886189
ENST00000244051	0.0021323800145723734	0.003874808702039225	0.0021022859979580614	0.00377300329752623	0.006126891858660607	0.008632405890925756
ENST00000305997	0.0022669744102196605	0.004717894210842016	0.0032755573654991107	0.004682726874060369	0.006374059752519278	0.00962322833864229
ENST00000371129	0.002167000641560609	0.0038028079796827243	0.0020099249344934012	0.003760663011521834	0.006988429028873393	0.009121450082800494
ENST00000358896	0.0031579727960311514	0.0030684301844636263	0.0021946936735844826	0.00451510758006983	0.00593413257902587	0.008773480219039329
ENST00000309017	0.0035586014294582647	0.002127681093565895	0.0030193720702792553	0.00474896431903705	0.005997213903523138	0.008948611837180664
ENST00000255613	0.002281775570760592	0.003852290478728639	0.002232692121278108	0.003863257259832929	0.005478923942355107	0.008272587892821015
ENST00000371485	0.0038461840560657565	0.0030288774290580744	0.003209859014824302	0.004498158982102452	0.009042150146299034	0.011197797377514059
ENST00000267436	0.003941816436313377	0.004954673692490773	0.0022301156594138035	0.0038639415245698043	0.005450884631207985	0.00913671726880654
ENST00000227266	0.004842617537572691	0.0029756318715182233	0.002213065078835797	0.0030797878652051983	0.006140614884603873	0.009013677442587662
ENST00000602661	0.0021383910592980082	0.004205517755942397	0.002225484978401658	0.004394428688674378	0.007096250113355829	0.009653579925078088
ENST00000323588	0.003089045507805518	0.00375818398704415	0.0031705337963287895	0.0021038800925559788	0.005334376898286254	0.008209937442016754
ENST00000296438	0.0021557033454727005	0.004052386758567097	0.0022686931701868195	0.006186398632164523	0.010893754330060951	0.01307796144956149
ENST00000371316	0.0031197638479430255	0.004051476146089654	0.0022833356415124665	0.0031245154645674514	0.005853149463398221	0.00855208062835119
ENST00000255977	0.003053019141195308	0.003053413789260081	0.002968386676804647	0.008667452076689758	0.004860884891609369	0.01095591492703384
ENST00000612814	0.0022486833411599996	0.002223621853916367	0.0023107765542663894	0.0031428283668377926	0.004557769091023874	0.006818860213144333
ENST00000392341	0.004136288501986613	0.004154802204195455	0.0021007173225178187	0.004820005224663182	0.006817361266977766	0.010250685320766235
ENST00000305494	0.0030858266479044895	0.0030456109979998683	0.0023286146962359154	0.0022662321056028667	0.003047946301141391	0.006194336270543696
ENST00000269834	0.0038248646683301086	0.00369340102475646	0.005661601336978233	0.006283355376134459	0.011159901747708294	0.014465184312051835
ENST00000401408	0.00434973934738357	0.0030449723843822703	0.0030479133955539596	0.004853224377600451	0.007981488712444168	0.010972713148220972
ENST00000284995	0.0030762511002754077	0.0038950675847285693	0.002136813852888525	0.005460949472426572	0.009455774553568334	0.012035928286073316
ENST00000308733	0.0035129604386135342	0.0023745522166390256	0.0024635029917902756	0.0034051002061339093	0.003452950710408621	0.007030701642150492
ENST00000357440	0.002645391626597872	0.004629330456620752	0.002629824771679107	0.0025946960039631333	0.005364362586920288	0.007892545156162037
ENST00000370418	0.0037554971111685986	0.0036224337306837557	0.002773717257776545	0.003722038768122457	0.003695688526309877	0.007875609713543988
ENST00000299432	0.003719686300471997	0.004283431297721794	0.002181671611695402	0.003756311193364168	0.006608638176009952	0.009879335369925265
ENST00000373588	0.0035943276870842315	0.002113443852286195	0.0022281165531062175	0.00433726404929388	0.0021415099146931058	0.00672875309258789
ENST00000427851	0.0021887493858291124	0.003106197234071296	0.0021467825452262	0.002228782788454046	0.004904864744436092	0.006740471427945666
ENST00000293261	0.0031522338570614023	0.0022249572430117553	0.0031119112135536624	0.003085651507677092	0.007545209082857446	0.0095959268022177
ENST00000375527	0.0030214284262589644	0.003165918265096986	0.002167438929034636	0.003592427559267894	0.0021499039063588754	0.006396129012556882
ENST00000315985	0.002231909034094586	0.002248448378235475	0.002180736898318302	0.0030326577149798668	0.0023379613711076754	0.005434004327259649
ENST00000375915	0.006375158438070226	0.00903989043009855	0.006536966541754738	0.008809194916588593	0.011090094924778427	0.01818960192131269
ENST00000316694	0.0025578684118817982	0.0024049032295476456	0.002500148177264149	0.0024460527651125196	0.005046916113599271	0.007031110896013453
ENST00000372042	0.0021149405127944792	0.002124919004234283	0.00223383430138556	0.003684083106021674	0.003817072826200634	0.006699766172919813
ENST00000306006	0.002721461422792613	0.004765686370433742	0.0027282997218772533	0.004109087444263041	0.00943508643909702	0.011940650073673429
ENST00000263321	0.002158921516223658	0.0022447520080149685	0.002165495421970237	0.003730129678774237	0.004423053776907116	0.0067394492690471125
ENST00000258198	0.0025497732647123375	0.0035088183495906185	0.002463482821570086	0.0024489192414036288	0.0024958652029517616	0.006208687994086243
ENST00000258080	0.002988264385191989	0.003035452397782673	0.0021791528761384914	0.0037129388573885077	0.004352151414656847	0.0072141280054455695
ENST00000355841	0.003342849904008567	0.003338360634914924	0.003401207063688289	0.004644518976052261	0.008693170489497035	0.011393094853597168
ENST00000325642	0.002111571164441004	0.002181892701643445	0.002250688846455793	0.002242064609934225	0.005795531637477348	0.007306074445611859
ENST00000261714	0.0022027970601020907	0.0029744920664356218	0.0021708761300509977	0.0021722581959552033	0.005948507112654761	0.007809982161551039
ENST00000317868	0.002189455537190825	0.0022565595499447646	0.003173803504650292	0.0037593148003496044	0.004751289924789522	0.007479671485868184
ENST00000296486	0.003116712079166354	0.002967702293305063	0.003020784929159408	0.0031180781679598377	0.004833291204721805	0.0076705226077311015
ENST00000420910	0.0035744069320010376	0.002451362835504816	0.0024912368197654543	0.0034382494867585688	0.006175342832006686	0.008460848072515044
ENST00000296679	0.004141140060680217	0.0020462654279209793	0.00216758030905283	0.003013925619199653	0.006648856800818033	0.008688539159985187
ENST00000369923	0.002163422027668866	0.003009026927962634	0.0022461720313608773	0.0030917623546635638	0.003022097151566972	0.006016115807602674
ENST00000396987	0.0032117918072759005	0.0022343524599721227	0.002133947397861533	0.0021515698635865585	0.0022235623149370765	0.005398450562055863
ENST00000371951	0.0036063010796654107	0.0021641107424360453	0.0022007213050459777	0.0022161647324560113	0.004589695552647014	0.006967493938075927
ENST00000325123	0.003933201465961589	0.0022589699199803853	0.0022323910261413844	0.003407431329223561	0.0040314715941553786	0.007017350124660473
ENST00000539068	0.0032058712719951776	0.0021345705574670856	0.0021857958944447894	0.0038226973619192033	0.005064856952002475	0.007618205183058334
ENST00000272167	0.0037581276455812052	0.0046499067316888845	0.0027237291266866063	0.002692452511674379	0.009510502950398838	0.011702896745547135
ENST00000265965	0.002099239095875329	0.00528119060165591	0.002963859298334486	0.0038132014863537034	0.008450530657723125	0.010959934768878878
ENST00000379161	0.004942827867266363	0.0030265518119391484	0.002140708804085078	0.004414092224843936	0.007236924348221208	0.010446671579312693
ENST00000319550	0.0025185119245763475	0.003507886648156421	0.003480418311622631	0.002552097785706874	0.005816496371922539	0.008146306212096634
ENST00000358007	0.00232801424302164	0.0073560512640227695	0.002277166458592758	0.003279220453503552	0.005318546098212041	0.010196266672641837
ENST00000429084	0.0031518802454309387	0.0020571721065055196	0.0029778585600194734	0.004454436386873395	0.0022029799394757974	0.006846310751426774
ENST00000411763	0.0030962387344967523	0.0031069019405140863	0.002224919326709651	0.002112493955539195	0.0037048042338915436	0.006466785885760848
ENST00000299608	0.0022443089635520654	0.0038801815507584596	0.0021842669512746	0.0021937653090330455	0.005016088408895009	0.007677137563963325
ENST00000610488	0.002345944842232133	0.0033192087049361946	0.004349899337552672	0.003257985958366042	0.002230937678229319	0.006996638901327269
ENST00000313511	0.0023187888323188376	0.002256934043979474	0.0023623111585194907	0.0033510247018135693	0.005211420587691667	0.007255375763336276
ENST00000254605	0.003328499580668975	0.004539303657969101	0.002219617825621843	0.0032245997543859594	0.007781536861607792	0.009880176180488068
ENST00000389313	0.004300900599929413	0.005223751044535114	0.004656073108016558	0.006083631846643064	0.007065656934943596	0.012534205432396722
ENST00000354536	0.004916214339972545	0.0061928151698260984	0.0033636658598834098	0.00321083982975018	0.008268164260992798	0.012288048341160993
ENST00000608872	0.0022183606058238468	0.002138208720092037	0.002203644927843618	0.0031443122753929066	0.002946106077493521	0.0055524081949359155
ENST00000078445	0.0029774170312812692	0.0056481066895034395	0.002792961517343092	0.007897725637247789	0.011893746455553793	0.015270565730760669
ENST00000338855	0.0031491953401973647	0.0021045041648708545	0.0022875836915697157	0.004366145330200444	0.008839483512733703	0.010531615596303378
ENST00000392571	0.0030241287355807552	0.0031774769320894827	0.002257577354692567	0.0030319473427450807	0.004960481395229976	0.007682415334306249
ENST00000544216	0.0021508539774620123	0.003857200018187853	0.0022443749891135545	0.0033410450753352597	0.003937140706539104	0.0071696121612065174
ENST00000224337	0.0041714004512863005	0.003629878144397033	0.0023533732997909934	0.003382483200808889	0.00513031633152762	0.00856926657974279
ENST00000465419	0.003768172866339551	0.0045121810991346515	0.0021654956711277475	0.005287923377509431	0.007840774348934007	0.011512583659450917
ENST00000603357	0.0031000048061324958	0.003754139957713314	0.0031959378627928123	0.002263260030311035	0.0039040900949060715	0.0074731141428859135
ENST00000287020	0.0021464907034110118	0.0030922762350307008	0.0030229585743406753	0.003834977843401591	0.006658079276531731	0.00880501017175633
ENST00000552695	0.004454251206490522	0.0021313494487260032	0.002077389640768048	0.0036689186325017413	0.0035844767240756146	0.007321634014863902
ENST00000288828	0.0037155571099720575	0.0025229585828884108	0.0026562736023498703	0.0035631534231785537	0.007445148587769019	0.009596461990889428
ENST00000326053	0.009669086675610714	0.007199126859978385	0.0062214398742886185	0.006666060493519402	0.012236348387100469	0.018695033747133383
ENST00000287859	0.0031701114778344692	0.002228583136032392	0.0020804158678561354	0.002974009707774689	0.003119001538841961	0.0058009138022990835
ENST00000373371	0.0031217331232419303	0.0022827592754161865	0.0021601856762948147	0.002178923166677815	0.005368289857315474	0.006964185392306107
ENST00000246802	0.0042172274671801666	0.0030700697329958757	0.0020568496406337985	0.005003773377906392	0.006569193688563752	0.01006536307168798
ENST00000295704	0.004972847848373098	0.004882397863802898	0.0022255037805826695	0.004335519301869269	0.005413136723406249	0.010134508341747948
ENST00000370834	0.0027546496791408543	0.004569666180179725	0.0026001792506900943	0.0037103114391486306	0.007277374925299424	0.009956998202797813
ENST00000527786	0.002101831287155725	0.0021132946248063494	0.0022235103320327174	0.002133678045092984	0.0030427716350637513	0.005071512442886331
ENST00000545797	0.002452086924747443	0.0025998772229391823	0.00248813052961358	0.004417658373525763	0.006712664625017175	0.008962169815415652
ENST00000537040	0.003935939715204681	0.003122002383855653	0.002204157942849201	0.0049592836613974525	0.009524576062941194	0.011791988605855858
ENST00000397677	0.003182928560940465	0.0031701256705331565	0.00228444382609671	0.002158272607702244	0.0031180670425145366	0.006282995270496306
ENST00000392271	0.00311271514592258	0.0032652073262733317	0.0021835002908360554	0.005561571882690798	0.0075438660121746074	0.010719846840538899
ENST00000429815	0.005105802574137546	0.003996055807613211	0.0026443060342714784	0.003838167559875128	0.009208199017088893	0.012052579918134321
ENST00000419482	0.002337358955145531	0.0023025144665088314	0.0035260579554622718	0.00243736323512903	0.005235229082238355	0.00745014739974883
ENST00000260508	0.0029924994987707114	0.004924745392527104	0.00218319699762209	0.0031645933484451484	0.004433982042377029	0.007950949206396607
ENST00000330062	0.002995128303458324	0.0022252383929342815	0.002154406116533616	0.0021785258630507513	0.0043103257758662075	0.006425841608538212
ENST00000216492	0.0021560069018441977	0.0021837237486647004	0.002107001010015972	0.004497301577356953	0.008585180532884377	0.010552276294511087
ENST00000268676	0.002154314222069817	0.003046120077460869	0.0022699386639596034	0.0030814159101875405	0.004712063329948191	0.007033706702305274
ENST00000218075	0.0031174631884329706	0.0020359607556231347	0.002077550586909929	0.002159913151868223	0.002239565152906103	0.005313723919283867
ENST00000307358	0.003258588865639371	0.004756718649017087	0.0034151865355673606	0.004638416684244538	0.005902401614770816	0.009976256957434669
ENST00000379663	0.004207477772423333	0.002106628061463875	0.0031002780453529455	0.0032033665491682673	0.004386681289246824	0.0074500878255418885
ENST00000270538	0.0022619408150813805	0.0039539464611404755	0.0022337972126006025	0.0033763935344338905	0.005858463413345111	0.00839651444624474
ENST00000396373	0.002331658919737088	0.0038290881321662953	0.0022921180488648476	0.0032629646219554066	0.004988339050718491	0.007437753295503044
ENST00000322348	0.0036314203952178483	0.002323125898940012	0.002168932090241823	0.002268156132703901	0.0051285820832442566	0.007055349667437967
ENST00000512175	0.002975892717393465	0.005446410014917488	0.002977652538361617	0.007978375336013975	0.008224147705239281	0.012236458960763355
ENST00000372907	0.005402701702353943	0.005398306169217045	0.004214560492442348	0.0042649263933473595	0.014453592547974585	0.01736033792208773
ENST00000310447	0.0022744598265267927	0.002245949619176759	0.0022366858499645453	0.0030646802356314924	0.0059484972776568884	0.007592918257477306
ENST00000175756	0.004942344325912316	0.004342183591797649	0.0022550906407840738	0.0038256174110501903	0.007197256835490562	0.010535359201655296
ENST00000378357	0.0031165469793972703	0.0031380519598368187	0.003984179267453847	0.0039419005866370566	0.008857780501364682	0.011323992922081812
ENST00000574902	0.00294720970968362	0.004949311288390458	0.0047128554478176425	0.005612489969878875	0.00950081524245448	0.013336623244874841
ENST00000481739	0.002970025356758361	0.0030629320437802966	0.00286852295394396	0.004355697282393376	0.006585798389138617	0.009123585909287302
ENST00000262288	0.0022255690691451685	0.004545753385001174	0.0032325876324164875	0.002238517439271216	0.004445449125444209	0.007999375497477658
ENST00000334220	0.002258345794217795	0.0022006510061958937	0.0020867390358779835	0.004483440747901916	0.005935615387088341	0.008148594926420134
ENST00000553106	0.003044128109438159	0.0021520374083643054	0.0020414562693802274	0.0031839127361029083	0.0062410833156553444	0.007982681193550181
ENST00000201031	0.0024673874965572256	0.0025738205900642263	0.002449264479997974	0.002481221490930473	0.0042155965299303915	0.006583598400568395
ENST00000598810	0.0030106700613332913	0.002097707128466857	0.0022710583040161953	0.0021259454524497137	0.005408488369724353	0.007102677171033279
ENST00000392869	0.003070862683957333	0.0031774220925472525	0.0032839193427752936	0.005312928274624228	0.005973537510958397	0.009468378293026325
ENST00000671733	0.003117576228050003	0.0021515895810090982	0.0031650036749879223	0.002150272536762508	0.004998218121170863	0.0074081421895969115
ENST00000671824	0.002569992923044831	0.003941449738023679	0.002746539879066663	0.0037076338990187203	0.005923337061517625	0.008947957657496702
ENST00000263212	0.003891124436540017	0.0039382866158872	0.0022165863696660547	0.003895604427953882	0.006523172926883516	0.0093606323234101
ENST00000354250	0.0037834621670482034	0.0031533964777366447	0.003167727013469463	0.00709436362991295	0.009394616814928675	0.012962161178638238
ENST00000327381	0.0021181360201611293	0.0030228635044820254	0.002227918427043062	0.002248766051197992	0.003976104376954566	0.006042085618899439
ENST00000378079	0.004166297121986228	0.002500346927773588	0.002408763083408341	0.002399549641159955	0.008853418111506271	0.010543311021324603
ENST00000438146	0.0024842875215797043	0.0023282861495948805	0.0024586001298966408	0.0025197304870509755	0.0033691514255166496	0.005685463942162964
ENST00000621592	0.0030523365125751665	0.004317083927891214	0.003186406984710233	0.0038415769627650727	0.0058082266334410215	0.009126319084772459
ENST00000378673	0.003840530069677394	0.003708782578499526	0.003860751311858807	0.0030236413055354594	0.009563724852549955	0.011591232083589705
ENST00000240364	0.003951161798274388	0.0023336057058065333	0.002343725704227373	0.003382424786550701	0.005276182834657033	0.007989913102973962
ENST00000328313	0.0037024619179122143	0.004269044801015705	0.0020822581564242278	0.005616571591142076	0.008176387373283018	0.011211605925157929
ENST00000251775	0.0023909620884230713	0.0023097906510801515	0.003376701739592787	0.0024087746462761	0.005207914679977809	0.007357738157597399
ENST00000373894	0.0030842153646303463	0.0036844634212495364	0.0036356132652637027	0.0037753003469041613	0.007490665605935564	0.009881399861192476
ENST00000373487	0.00353670039300036	0.0034733122154757307	0.002612692145223609	0.0026032693719229513	0.0036252891795356093	0.007303735782039143
ENST00000331581	0.0023106519584969584	0.0021835632270936155	0.0022304082980100786	0.0021212133917815727	0.003882741324929089	0.005679957491551952
ENST00000452790	0.0031465899917282082	0.0022844669321503033	0.002148473924827834	0.002177647388789935	0.0037617996936892004	0.005874545881146555
ENST00000268379	0.00363578366481467	0.003121823709492512	0.0030349829433847734	0.003062319477162334	0.004876370160798374	0.008104407728619619
ENST00000268383	0.0036918627887708834	0.003042743091921241	0.0022094422880848466	0.0030640241621777433	0.0058593914133574865	0.00842254504545558
ENST00000357006	0.002200851452514964	0.0021466792944769843	0.002277527195842559	0.002120176327604481	0.0031595964827054093	0.0054299894905773605
ENST00000273371	0.003065964440272759	0.0021409459473490993	0.004675148828660321	0.0035508842791071764	0.007204034478199518	0.009812783558457352
ENST00000618721	0.0023664010192065463	0.002159997142091404	0.0022718687806017692	0.003784771244440996	0.0038316444802439617	0.006607480096061758
ENST00000355962	0.0037999688840233935	0.0021368890351046526	0.002897208196495958	0.0038833462495829465	0.006026112184714487	0.008676849697511561
ENST00000372956	0.002150907088335084	0.0021845720085525823	0.0021521445004084477	0.0022267268572136703	0.003036685907227282	0.005358443272921563
ENST00000647941	0.004548387899465289	0.003713618636025788	0.0021996823361110133	0.0030648777991482455	0.007983525851844298	0.010695346449672774
ENST00000337198	0.0021740487188587924	0.00222292487621137	0.0021683776229737307	0.0022441016537478498	0.0030694741756690973	0.005495230818122797
ENST00000178640	0.0023051030843760922	0.0023847092706352777	0.0023780224796364547	0.0023793246671669744	0.0042701865886536	0.006435640661279021
ENST00000005558	0.0039175167929601925	0.0021724912030979225	0.0022911122546916416	0.0031814382098038045	0.004405491635558569	0.007246945351044668
ENST00000586622	0.002435486267092001	0.002409881824042402	0.002438995989298334	0.003517756337071932	0.00426475152741437	0.00698259781196548
ENST00000419234	0.0032217622395295685	0.0021942538526055918	0.003226253484028484	0.0023071186670096007	0.003946261236949197	0.006603417592495788
ENST00000350027	0.003145410649267369	0.00392440627851481	0.002248004912979366	0.0031007829027416903	0.007944188144147098	0.010040667271482883
ENST00000361523	0.0022792467223483655	0.003118849390323547	0.0030526527568432394	0.0031662787380057947	0.002274328346900793	0.00631709975233951
ENST00000344417	0.0020586767539694474	0.0022385275869720536	0.00225659948294348	0.0031632259050972584	0.003156686445406042	0.006046471449532075
ENST00000416569	0.00283381311961787	0.004156074215595649	0.0028666706587871264	0.004201166873465939	0.00828250964425055	0.010993349646984812
ENST00000217133	0.003118305053689197	0.0022033990164983027	0.0022249003204917366	0.0029381607777386517	0.005095951088211708	0.007158291301073247
ENST00000375241	0.0022134392492657064	0.0021801659794904427	0.0021984978492908406	0.0040132248861458825	0.003940232529957124	0.006833699499129014
ENST00000368440	0.0038298104343301217	0.004507257040176899	0.0030274761673105785	0.0030697102879468164	0.006963532082734084	0.010127058000317574
ENST00000329321	0.0036985038127017623	0.0037260299658310745	0.0030756035722528103	0.0029842456790254344	0.008763476012541129	0.010973137723071975
ENST00000279101	0.003985586317226872	0.0026413226233252683	0.0027687605961271566	0.003848269369140221	0.006149507257445743	0.009265487625926994
ENST00000409685	0.004230999858277132	0.004381409972970642	0.002121707764234294	0.0043627562303473226	0.007491603465112881	0.010213730631573891
ENST00000380956	0.0033200177447642075	0.002266053629694206	0.003810952844870568	0.002034656131461227	0.005221886958805923	0.007961372010453079
ENST00000261658	0.003855204943608369	0.0031848895537883726	0.002207556468496602	0.003081446324009776	0.005398610064907726	0.008217626382346402
ENST00000247668	0.00433711837370603	0.0021713721273759635	0.0022879716963557584	0.0032261269050675276	0.004378643901930166	0.0076779675027535835
ENST00000324331	0.0024629563161035397	0.003333137529268175	0.002322894641956112	0.004074304913777138	0.00599295183129998	0.008601890577454953
ENST00000263681	0.004866349483773861	0.0038490102253225123	0.002139606536901337	0.0048729410001354155	0.00541329884448061	0.009893047430933154
ENST00000254770	0.003118691981813307	0.0021165158901423732	0.0031442453448118127	0.003077473344182326	0.005962948236841395	0.008198283379539857
ENST00000367821	0.002192694316491723	0.0022927188501524315	0.002249241319677752	0.002235113518573223	0.0038685269260692657	0.006082354812918774
ENST00000011653	0.0020932855537474445	0.00476779688157733	0.004310895259708018	0.006100309644324739	0.008636566861524442	0.012375695134241343
ENST00000447750	0.0021226127059388515	0.0021242153481095525	0.002188382324534109	0.0022054147217237976	0.0038763897473139807	0.005862313106916501
ENST00000219837	0.0037844246359100896	0.005321225969233296	0.003099896103063642	0.006551632513503265	0.008653521740401005	0.012445613722306263
ENST00000368911	0.0023507857573863773	0.0024592739192819887	0.002447164959521824	0.002373490595726253	0.0034507928233833028	0.0060735935440396245
ENST00000393774	0.004217783919184441	0.0042491379976524555	0.004492487978430607	0.004980016071031017	0.008665641548330721	0.012439044730254476
ENST00000343629	0.00570101900964757	0.0036629787615447404	0.0021454757747195754	0.004965701506750151	0.007584704960395658	0.011355826298010012
ENST00000379303	0.002218662310153467	0.003218179540044269	0.0022286204513675893	0.004053362694951684	0.006231451314821732	0.008433445369796075
ENST00000620793	0.00417281700473688	0.005340909741828921	0.004599311350280056	0.004498005716793706	0.006229315460754169	0.01126087463712559
ENST00000524591	0.006279490958997805	0.004349888427415678	0.00211517521469999	0.003008065438541564	0.008658047909047173	0.011701323014835393
ENST00000441782	0.0040717324493133086	0.004128206026850523	0.004771223470823346	0.004177242732122078	0.007549497572678695	0.011289756096153368
