Id	SE_HS	SE_PT	SE_#1#	SE_GG	SE_NL
ENST00000369500	0.07248426724106673	0.07020255450518555	0.05145386098490165	0.07504030055589948	0.11981183170063703
ENST00000235521	0.06720340331609018	0.06739973478505044	0.06958414399850164	0.08851270007184316	0.12619238617994805
ENST00000382040	0.08217390368591558	0.1018594224323681	0.08226595620523391	0.06323204785198155	0.12880180393783094
ENST00000356173	0.07153011930407353	0.06119863754517037	0.04385981795709767	0.0573530019446291	0.10225629170131724
ENST00000233826	0.13454547292188315	0.0997647822363208	0.0964087248768053	0.10187508800624485	0.17454454730588043
ENST00000370211	0.14536103811444875	0.09020592999753636	0.08856915588946646	0.11792103300244515	0.15292042822616328
ENST00000577809	0.12050818608518704	0.09902579038061568	0.10252326610044322	0.10353246530629542	0.1640429767249839
ENST00000370665	0.07886572463391585	0.10317078889907985	0.10163183468699341	0.10147433425815214	0.14268117783592477
ENST00000377317	0.09467448202740718	0.09209887164107496	0.06735792846337291	0.1270879175121247	0.1217874726693191
ENST00000372565	0.08782845280864805	0.054664569729888035	0.05367749923974401	0.10871320209650233	0.12326050669210387
ENST00000366933	0.07792902223805485	0.09819646493836194	0.05839603901095599	0.05985826451188985	0.12078941494320183
ENST00000649185	0.05667288542543522	0.040393934003067074	0.05605158592939804	0.1002165269632967	0.09263209208483594
ENST00000380051	0.07378019985344896	0.09256446659102295	0.04283471438094539	0.07333730022810302	0.10858903104254566
ENST00000399143	0.0807886994517285	0.10996682787399627	0.06154146954284533	0.1110945182303048	0.1142002760475996
ENST00000374472	0.1074194624701285	0.07712454306968443	0.10264595942241375	0.07471782249319571	0.14604566279355136
ENST00000418425	0.14463309574359354	0.18996113599474893	0.152197272494249	0.15176201856082006	0.1793476568742194
ENST00000220822	0.11396412895882437	0.14764680446685033	0.11503959314085285	0.1081114999825211	0.1741160419959762
ENST00000647358	0.07680935714242683	0.07684980292615443	0.07744315509628981	0.11117758778959563	0.11932016301239547
ENST00000537031	0.1306467827779223	0.0975086939490291	0.10353549129371446	0.1033968049775508	0.16459374881162345
ENST00000248983	0.06188545972888682	0.05168523219228204	0.05658312567079369	0.0765664920746865	0.07528567239295435
ENST00000495075	0.06648311483212328	0.10310826255923869	0.0480065030471502	0.06892776899451897	0.11384999442783832
ENST00000399892	0.19320096923572272	0.18890348940833876	0.14490171936849203	0.1459453782022812	0.15050724340668759
ENST00000370758	0.12363302023501686	0.09242626827504218	0.09273263928640567	0.09242642891194522	0.15755182216019403
ENST00000225873	0.11922851889520183	0.12242024883728936	0.09401352771228291	0.09268824896788082	0.16163701323104815
ENST00000284311	0.11285971534584854	0.10924602896403482	0.1482830661569877	0.15140037219671518	0.16171684751394577
ENST00000254759	0.09775708050931711	0.06569953707497755	0.06474229858489297	0.09203004023791238	0.10340339666507377
ENST00000644076	0.13994303633626	0.14611259925981798	0.1477111401823805	0.13928326417244494	0.2002464774719357
ENST00000651961	0.1380397070357038	0.09697549526547805	0.07203471403543908	0.10031157775697609	0.12787027606119578
ENST00000432459	0.07934373574134589	0.08029618733027231	0.057923369250044	0.061212032971734526	0.12178943160825603
ENST00000395211	0.17039785983678826	0.1680287014887601	0.12523065624746094	0.16647040012166492	0.12991261429249515
ENST00000360540	0.15995207264486716	0.18092903439911653	0.17004495384246876	0.17308953658069517	0.208878859525322
ENST00000307518	0.08333381970567008	0.13249484462051975	0.11031049302724602	0.1299903259070053	0.1298085315734672
ENST00000295121	0.16755998117319265	0.17156680452329082	0.12690045995448843	0.1267878350117882	0.16424182555068703
ENST00000302536	0.13610578364029158	0.15796738739437527	0.10550381772275061	0.13670457233604683	0.13886541072926928
ENST00000370355	0.11743267815526119	0.0985569866883213	0.06917230727613126	0.09809607970855927	0.1417381121933995
ENST00000263694	0.18059495145732957	0.16859693357045918	0.1725516829220466	0.21880145898521158	0.16205985124148303
ENST00000295317	0.08838738370810363	0.11304623832028937	0.08998442331488457	0.10971463429889776	0.12671429257610636
ENST00000396037	0.16836792508351495	0.16843838445700424	0.17157468637105502	0.16650546798297947	0.20894228397932268
ENST00000355451	0.10540220522123692	0.1031821183486333	0.1265751272475981	0.10541151391071697	0.13362199721822393
ENST00000256460	0.17084886480108794	0.17290677852135072	0.17434842570855974	0.1766794590406249	0.20837627404930717
ENST00000262644	0.11164355347139396	0.11359162287988502	0.11258547759732991	0.17476257141248375	0.15119683360850003
ENST00000218008	0.0652401393300867	0.08815356253770518	0.06739778287592076	0.0892584472370158	0.13343506477305198
ENST00000380071	0.13195174847800226	0.19530595285762783	0.13569058330648734	0.1244025766100519	0.13027865159860572
ENST00000345317	0.12182450932535958	0.0887109102403844	0.09209071557680805	0.13898760072751778	0.15337598934869204
ENST00000262219	0.09632229233662813	0.07969759669482838	0.059323347119588234	0.05775521861427932	0.12904246659816956
ENST00000336915	0.1035459239189319	0.07783963445796627	0.08040294191882356	0.13375257521276068	0.1399971172398013
ENST00000529533	0.0629246643159386	0.07245785220849824	0.04385954555080728	0.09099918828056573	0.11110972065830359
ENST00000517399	0.1438544622499641	0.1461280293819311	0.14202759487735125	0.13994688974197333	0.20321538097643552
ENST00000253801	0.08920208819362607	0.09320138336270962	0.06750473780107387	0.089915203849299	0.13575847883638978
ENST00000612742	0.10498643374654285	0.06778413035423222	0.0668251824374118	0.10582328213412313	0.13603665508639115
ENST00000259526	0.13472525585390352	0.11282036034557126	0.08115327569595474	0.11739990585178625	0.14150402118277824
ENST00000517956	0.14221374495631978	0.18955865337474873	0.18056086299072685	0.1460043125277047	0.14213892836531158
ENST00000358387	0.08186908970358038	0.09281416390247657	0.057092258228178226	0.11517848728965749	0.12364132935877038
ENST00000426836	0.08159794781691167	0.08181277186762571	0.06368790409539365	0.08666473816341085	0.12707455215692431
ENST00000366711	0.07286619108918237	0.09743347426970679	0.05280549116357869	0.07457790307916262	0.11869826018160796
ENST00000261783	0.06129701868332134	0.06387916928577705	0.06175349050458773	0.06245388948804587	0.11011498174781152
ENST00000313601	0.16422504320215867	0.17112035418083754	0.16843273325421151	0.2101087796677457	0.16986101054174121
ENST00000264249	0.11651721921182451	0.14116301835146763	0.09352783998334506	0.1234298947055829	0.14444509148470158
ENST00000322563	0.16067233877414797	0.17738992799069817	0.1649916936179239	0.16414184977219093	0.218224349144165
ENST00000394319	0.16328343845407203	0.20505188223139792	0.16869421759021191	0.1689688061488476	0.17108590633083118
ENST00000222219	0.08888728342535007	0.08641557895701411	0.04970072781971888	0.10561142054990647	0.1159310205843741
ENST00000235345	0.14016763526920265	0.14652098523156143	0.14240201990824972	0.13945285686279488	0.19938914836589652
ENST00000357731	0.12245710238045583	0.12774649893233803	0.12532778444304446	0.13512465756601982	0.19523157249916198
ENST00000332629	0.12176152029290328	0.09119912383740764	0.1236617068836807	0.13980124488947432	0.14303701468430394
ENST00000287907	0.14495891609439956	0.1453308726095782	0.12236251271793892	0.09434794211732099	0.12055399562567902
ENST00000562188	0.1156294643956601	0.11530243451964872	0.11123661922932833	0.11413417628436681	0.1854378559556871
ENST00000442253	0.17620604405497325	0.16015846625825564	0.1774703387500279	0.1628390291324695	0.21662663347161407
ENST00000178638	0.10415033808637801	0.07804715997657323	0.07970868321033239	0.07789911668645322	0.14380605815537847
ENST00000566339	0.12142098092124354	0.12317442536698198	0.09240160566602712	0.09364941850603374	0.16160426586488022
ENST00000316836	0.0892263342575041	0.09177242860458598	0.09141066747868157	0.09019358572326144	0.14990323366557437
ENST00000380835	0.09903356165909263	0.051812408592691185	0.0738458901740819	0.08753405163290492	0.1246009875018255
ENST00000297904	0.11352893331849062	0.15177091398327586	0.10847676091342168	0.10718280808398334	0.1735367596227228
ENST00000332780	0.12904896899638021	0.16438648836299624	0.11764487134802679	0.16486703642666312	0.16696916525691086
ENST00000201586	0.08378978822410138	0.08183915052217196	0.07675746432080162	0.07438324216114002	0.10487652938318355
ENST00000368931	0.05323364630586915	0.09274460242664762	0.08942005977880887	0.09186868841325517	0.12027272891470925
ENST00000611644	0.17868229734953242	0.19582864968211372	0.14213652600530624	0.14888059459692268	0.14615142957154661
ENST00000337491	0.13564112400167275	0.09868173200140627	0.0955868206152273	0.10317289428779543	0.17190479745324755
ENST00000586576	0.07163791972841967	0.07368613513470906	0.04920415155849623	0.06951368785539143	0.0971874492217321
ENST00000478399	0.08149952049477155	0.08311504904081768	0.08556297134258536	0.14432460871019104	0.15655407965779888
ENST00000370853	0.16279685598780158	0.12843087328535852	0.12905631886898516	0.13026166186479968	0.18960290926564044
ENST00000334082	0.12300109505406352	0.16649375002490466	0.16599691160869878	0.13163576858298875	0.16632657934453354
ENST00000395834	0.10815268919171804	0.07911941740506691	0.05770621531170579	0.09206767557557796	0.1264714560787439
ENST00000433529	0.17274609419367415	0.1690523455527554	0.1637083810938499	0.21502275765671777	0.17373280901295723
ENST00000542735	0.11046641732193839	0.15004656287884838	0.11538334303196791	0.1475084087889271	0.1673012409718356
ENST00000513748	0.05000558091635278	0.04953916012871133	0.0490629548893032	0.08218186587778964	0.10605063235819655
ENST00000355190	0.07431997857934426	0.13321856155930833	0.07811917194097798	0.11866422061550104	0.13589399397748497
ENST00000375896	0.07269254654643693	0.08629702679915889	0.07179915362156175	0.08429277184432295	0.11641596701508941
ENST00000264198	0.10063964084713223	0.09825844554220976	0.10322996392932969	0.1014202858918786	0.16397676821019727
ENST00000264020	0.12306083246750353	0.1280168118559229	0.0951093607729288	0.12798718275812695	0.15799494275545956
ENST00000548523	0.10304942496430693	0.05466104325101815	0.07573462263290033	0.07725505362642152	0.1252329418477741
ENST00000055077	0.07327798391827457	0.07448174310563303	0.0751118749145777	0.10393148220552402	0.13993289314388918
ENST00000419761	0.09164366609681983	0.12116640291324553	0.08973519395298729	0.08823733415125086	0.15554335368202526
ENST00000304231	0.15130774090203492	0.14558469869407156	0.1500179636049073	0.18790112924768365	0.1865424399280706
ENST00000268231	0.06447243543768427	0.048075205025248896	0.06591814671037086	0.10208667877828961	0.11570618653299759
ENST00000216214	0.11316389056295459	0.08461361181060544	0.05276821272706188	0.05188409160323564	0.11297662903860665
ENST00000336767	0.15348284355478942	0.11582056841159945	0.10905516383034533	0.1490807055357038	0.17095199951924905
ENST00000379757	0.1041880197399903	0.10635968283841712	0.07429593624510461	0.07790454560349655	0.1446708471720797
ENST00000395473	0.07034334476507396	0.06486058145853311	0.05047592011842184	0.08372218840565425	0.11294170463185524
ENST00000331426	0.05520647540907145	0.0635417690153878	0.03622376965466593	0.05202784759816366	0.09261652291943714
ENST00000297325	0.058498817365398935	0.09713648648565268	0.09446372987262802	0.11112088474515844	0.11930531985535547
ENST00000397956	0.05129020406514192	0.04973188800736738	0.05632072457088033	0.05674669000224755	0.0878065601248177
ENST00000313146	0.06999934599090644	0.07343797588419458	0.09598078999420183	0.07439832261073112	0.13436002325691454
ENST00000644580	0.11446320060524516	0.16752558519073055	0.15074738142913757	0.10990016474296421	0.14728877837398363
ENST00000283632	0.1722391735896724	0.17848081293425483	0.1718604474466647	0.21302592772211412	0.17240844865502675
ENST00000612294	0.10340443977755082	0.10414259164573184	0.13054805395299615	0.10548072406067449	0.12120086218230326
ENST00000284878	0.14110241688793013	0.1467389560448456	0.13988362540212265	0.19502625681083108	0.19075796063705958
ENST00000404488	0.0950743910848404	0.0665802807218802	0.06842204363820972	0.10903788047421711	0.14185540100392835
ENST00000284523	0.1650372533943048	0.1649783429351081	0.17426112281548128	0.21934275286161728	0.17227452322956266
ENST00000555868	0.11838005451378011	0.1300727005327296	0.13066993224129653	0.17117683772830883	0.1901222095378433
ENST00000343737	0.2055769205042949	0.15374130483879592	0.16226974653682208	0.16836569853535638	0.18356682083696035
ENST00000409817	0.16669450402509348	0.16465622169504998	0.2161145184192038	0.17695341948944515	0.17432601140801518
ENST00000326581	0.06714762747594076	0.04717575688261708	0.047395644776327316	0.06862234720271486	0.09295400318321928
ENST00000652303	0.05196404440008197	0.100549998402002	0.09015248898231225	0.10103923313263662	0.11551319594854688
ENST00000533050	0.12470212943126707	0.1281889730298465	0.13130532279669974	0.15882340890681232	0.17537492674567368
ENST00000237642	0.10361448545764348	0.10366432633906938	0.0782959926916747	0.10151952414085093	0.09233160595770937
ENST00000607784	0.08406244368665891	0.08161553214799232	0.08125026974830889	0.08100939865156415	0.11237100074315173
ENST00000268042	0.14347066379357268	0.09401653513415291	0.09091550664972096	0.12499886639438659	0.14963364013942104
ENST00000394053	0.12600372877181934	0.12341461963769243	0.1359870817530074	0.1268079265763622	0.19207448916983696
ENST00000266126	0.151142283523379	0.149409580347649	0.11171635928356924	0.14723075186565465	0.1414285753570713
ENST00000548883	0.04269642590493037	0.0524175680823153	0.05289331954847747	0.06993151052809153	0.0908889338462574
ENST00000247194	0.09517647273014353	0.11619520210122965	0.09743286613313225	0.11166527838244117	0.12805268041877993
ENST00000539900	0.12445147225997351	0.11866170633127571	0.1251668671367817	0.1608691675282531	0.1846566103501183
ENST00000527974	0.08772797716998461	0.07816040561670297	0.0435741914235974	0.09908497071635745	0.09989350317260846
ENST00000371711	0.1262111327587203	0.16220655920751947	0.1258033460894863	0.12142265297057914	0.18291222034013682
ENST00000393593	0.12103401157584279	0.16636856552403007	0.13139276972095407	0.12120081583876345	0.19081309682559247
ENST00000393733	0.045441612413547626	0.034568907134123555	0.03497038231302129	0.06912950748934367	0.08805123954115746
ENST00000539253	0.10602899864290252	0.11363504541181624	0.11198963448204463	0.1522505315738207	0.17868447393677683
ENST00000374272	0.13759664916102926	0.09800695207080348	0.10205351202259019	0.1039152762091291	0.16951940991159542
ENST00000548315	0.21710700204275668	0.17015791594921945	0.17520003931473402	0.16324551223619613	0.1681855838432234
ENST00000324679	0.17086215216480333	0.1648119929943863	0.1732401941269278	0.2172739190784797	0.17436835161388817
ENST00000218340	0.1475260266724379	0.19600991988320277	0.14316968194847926	0.14694819745147542	0.19092960884525748
ENST00000396757	0.03615135841174957	0.037543146175716774	0.0373119126005385	0.04802306410159536	0.07062116224748244
ENST00000250160	0.06969948124137162	0.07113849397684863	0.07083497658563268	0.07327857296379076	0.12822454211262646
ENST00000326737	0.12940433705054105	0.16284769732343973	0.12970704594331542	0.16916200903909118	0.16764767608224215
ENST00000372874	0.14677771524542563	0.10475536813365326	0.07335007916178475	0.07594947911176902	0.12126604886604636
ENST00000249887	0.1366042507742443	0.11800127884724054	0.09307421162447121	0.09058479345458112	0.15138754649841868
ENST00000367001	0.18523268713534013	0.18519290255210882	0.1428756736827707	0.1440879841185898	0.14057382769966573
ENST00000299163	0.11180579603604252	0.1476211950597946	0.10817523176690517	0.14784486244364278	0.16762462357286398
ENST00000354698	0.05848159929757882	0.08078699375233424	0.03372732599479354	0.04720653206582896	0.09549263707686091
ENST00000344537	0.10331322752839234	0.12042143279607309	0.10547878830310406	0.10398450173437558	0.13760927643299875
ENST00000541650	0.06867708048632165	0.12086434809129538	0.06886266163313011	0.09082983096709821	0.13605032047030605
ENST00000396083	0.08353080970278562	0.11329735726815589	0.1322630684491752	0.13569644499850053	0.13492952564543992
ENST00000375363	0.09484176158271447	0.07199148430264199	0.09168213051164302	0.04850450077197547	0.11066496394459681
ENST00000357155	0.1061334692264367	0.13288199084502472	0.07860635093880076	0.11608972358507699	0.14033603558640886
ENST00000375826	0.13256654632546805	0.08259351542408504	0.10956300932975607	0.11214653134621172	0.14532989942292998
ENST00000537468	0.07746767513459411	0.06688938053231377	0.04764126728540511	0.06641946663411726	0.10908181520913963
ENST00000289119	0.10197402880980035	0.13667038393941958	0.10421789986747354	0.15876463954476658	0.15781790510144503
ENST00000285393	0.12444551011713914	0.13218085559521428	0.12658490006317838	0.1996920233191172	0.12832259241402252
ENST00000639438	0.07518852995099994	0.09287248100334784	0.09277099050204378	0.07461948997877381	0.12460414440119469
ENST00000249389	0.11895454766769	0.11374752794434302	0.11612544601297164	0.1535193807749352	0.18093122064401448
ENST00000421367	0.13514767124031848	0.14669435847885368	0.1488096717713685	0.18562433589216745	0.18958261774273927
ENST00000265132	0.1066040391104215	0.10538244844247473	0.0989079739418675	0.12333838213904592	0.13211132514197205
ENST00000617979	0.14503790638541697	0.11411580791040694	0.1145695880383795	0.11092194540225955	0.18023684671604462
ENST00000301149	0.11618688934166482	0.07947162007846824	0.08398130622853374	0.11333097513535186	0.1552110416097752
ENST00000046087	0.08027116223876007	0.09594101661550625	0.08015463985210067	0.0812976756889712	0.1304361136832974
ENST00000383820	0.07209935690167622	0.08971351633051936	0.04419626099825213	0.06029555231906069	0.11171540869479002
ENST00000261296	0.13009300450445574	0.10786857443742363	0.08155596104402436	0.10887975632780353	0.14527649727828837
ENST00000381554	0.10573612834255668	0.10969304273233965	0.11525111424713366	0.16909477909936832	0.16866440647843003
ENST00000381210	0.10004116041551786	0.0797626916658029	0.07827156091998212	0.074991501743801	0.13628222046551078
ENST00000342907	0.0913701908625991	0.09185802052269391	0.09110080196199556	0.13954650930346432	0.1576324960529009
ENST00000440886	0.1062367807716487	0.06246017978888215	0.09839924475382951	0.1011799353382259	0.12756025909608512
ENST00000309731	0.0919041946983488	0.08362287916823005	0.06524581072087894	0.0819189820362175	0.11587405514680449
ENST00000295757	0.11090853398077195	0.14377252611967345	0.1102911085102456	0.1427568786275235	0.16050608680863773
ENST00000383768	0.08019768312193709	0.06756177802743817	0.03675982453753043	0.08104680972715961	0.09528523276227129
ENST00000409358	0.05748175766740672	0.07996711617119061	0.08123514512800693	0.05890274749961335	0.11680137988582873
ENST00000367166	0.07028765395688444	0.0942373911161421	0.06899146927513794	0.07076675931997096	0.1294102860491423
ENST00000642195	0.1237400986831191	0.12626693894633842	0.12619596487388376	0.12858309329061676	0.1897228356258533
ENST00000535784	0.09306022325742286	0.09488767021209907	0.05887691180656	0.08343099363076899	0.13076762583581858
ENST00000332955	0.07578099435860178	0.047938210187408806	0.04798745929938178	0.07445133489259285	0.10525009565545941
ENST00000315927	0.10068876933272145	0.15547733410913556	0.09686108409845041	0.14032342145405383	0.1537804476251459
ENST00000256443	0.14041362906698235	0.1431309850886891	0.15544978657890776	0.1407543835802745	0.20234597737126978
ENST00000296411	0.14205886822602745	0.10694799085314613	0.11299241452940632	0.1493599676533436	0.16329351412696486
ENST00000553376	0.14646908080007162	0.17995505360388794	0.14336153759109085	0.141241911603219	0.18466554724208087
ENST00000340487	0.14673731303215334	0.171854290448511	0.11753940895089153	0.11699474179058451	0.14958868165317604
ENST00000381714	0.11154246969880748	0.1427192805945629	0.10889548026896188	0.16577589864324258	0.1466820415949761
ENST00000431635	0.15363578631153318	0.11589156911953558	0.11658555671369075	0.1092060791261388	0.18376038574737366
ENST00000269097	0.1508221954609895	0.17021953147085048	0.11533498657200945	0.11417453482565428	0.1457797212140593
ENST00000616645	0.05652265030667024	0.06714090960899301	0.0411672466990244	0.09704012495184054	0.10401136156682511
ENST00000230658	0.12549476880049037	0.12857556075752624	0.12932633846529903	0.1856634404504853	0.11567125655793732
ENST00000502773	0.12526769780961694	0.1674723465216835	0.1272803706307488	0.13182100573527367	0.1893949279334206
ENST00000296529	0.14971685556133812	0.19862736343967488	0.1357875331647102	0.1424500205519617	0.13761292364462918
ENST00000436072	0.12233307077153709	0.16408279755420363	0.13042118808967348	0.1677533553227287	0.15722602070561995
ENST00000328559	0.07727598028951953	0.07750374774242051	0.07640634011363921	0.10258426800277985	0.14192038840961002
ENST00000411826	0.15172179803136399	0.1693305732979048	0.11136858308760783	0.11101082503716904	0.14393235214179945
ENST00000398458	0.06675251049400494	0.10744908770014243	0.06673086499274201	0.11178754399582075	0.13403910542642677
ENST00000257497	0.16201458189599913	0.1749302087994603	0.17359973220746616	0.16293654893141366	0.2102252103528128
ENST00000263867	0.12358743712012395	0.0903003577630281	0.12474860057089038	0.12475675910601698	0.1543336512475068
ENST00000345003	0.12135478005757812	0.08461580919388552	0.09298465417135736	0.1369384476110901	0.15699439455973707
ENST00000228922	0.11214933673675996	0.0688004411259088	0.07245857732009749	0.11252519309117229	0.1383685659667173
ENST00000216446	0.10700763365254226	0.146002550687028	0.1436992187046177	0.11141013292670113	0.16911050556433518
ENST00000525815	0.10698743301470198	0.14546822359136155	0.10877404724563457	0.17046493665776755	0.14556698955168518
ENST00000259727	0.171569832281781	0.1367221164932253	0.12760425741401626	0.1261451249991785	0.1817732807583821
ENST00000378434	0.14248229173979363	0.14095381593354045	0.1448286949463051	0.14397273851956272	0.2074437151486733
ENST00000614476	0.06657240333608146	0.08172008574426552	0.04766293733075047	0.06367170521741582	0.09269125299586722
ENST00000652429	0.1379055732243325	0.1496939518676472	0.1491627138893545	0.1481506990223957	0.20655575294117748
ENST00000614426	0.05374766878089623	0.056032486869669405	0.0899074633595837	0.07591777113265778	0.1192624048767798
ENST00000282572	0.1036848966511537	0.08442090087117399	0.06293625320131961	0.11166371025873843	0.12039285607476703
ENST00000361432	0.16634633913007504	0.12252831348663488	0.12627711271775627	0.12395218785721657	0.17620454610652356
ENST00000541970	0.08937309544844467	0.09071749883816076	0.12281132272676205	0.09301793278470198	0.16322311510419665
ENST00000230381	0.17497155450479196	0.1537967878591167	0.10489588399212245	0.15364327379767953	0.1132156410038661
ENST00000523898	0.12885202388493996	0.09495326715509857	0.10308301795871717	0.15240141023668877	0.15723439446765103
ENST00000307301	0.09967722657655542	0.07529740835099687	0.06262967383381335	0.0738827461626464	0.10267767972624729
ENST00000431206	0.16312489095247895	0.10874387650866195	0.10362592030238309	0.10683939054331132	0.15111196308529298
ENST00000605786	0.07484890343572893	0.04239432051817134	0.030530540690018673	0.05837540032689636	0.08765117269851715
ENST00000376819	0.07657783434873211	0.07660232209817244	0.07714240352800146	0.09413888293699989	0.1239034609127988
ENST00000612771	0.09725016731460995	0.06998094946971657	0.10328684239540298	0.09632909715318781	0.1369449413062066
ENST00000262605	0.1482868142249973	0.18603013938826715	0.1523997414948691	0.14068927195316142	0.1860937672428202
ENST00000228476	0.08627408787310205	0.1000569267620896	0.050096014302294684	0.0834250301189284	0.1125620543359188
ENST00000377095	0.11388177442981058	0.13207941814423704	0.08094880842253716	0.12033751911444893	0.14458359146725744
ENST00000650182	0.10917610110822555	0.056914152665976166	0.06044928834513972	0.1230121039660664	0.11391291493791957
ENST00000393381	0.12540894285184515	0.10233485071265033	0.07906859533810241	0.07464439722855686	0.14022913951265567
ENST00000359878	0.045160100268003	0.051296470854924725	0.0425507825458411	0.08940716435222702	0.077779613847449
ENST00000155926	0.21370435848970185	0.16532427200209765	0.17299419187749182	0.1713210704729561	0.18292968146670305
ENST00000306390	0.07867830580383404	0.06490665996373932	0.04753900600345826	0.08949487280530011	0.11519312853040269
ENST00000302174	0.09719105597600447	0.10318534187444267	0.07922908295121342	0.11029374999005412	0.09223031305716836
ENST00000428304	0.10419896916543527	0.11223668097813842	0.11394501248483266	0.10915898671784592	0.1747889562625901
ENST00000360321	0.06267813967258408	0.03302320132641739	0.05229016349644996	0.06483997379183865	0.08249554311804125
ENST00000614766	0.08517021922228425	0.09966084596138129	0.06492227723266199	0.07964836469535112	0.13193719185188513
ENST00000287139	0.1194418877987971	0.0660751071770791	0.06390378560724128	0.11272150621269382	0.1331512281742803
ENST00000368947	0.04437238343953567	0.047651483558691046	0.046571792034152744	0.08851083413044877	0.10736465260086792
ENST00000356150	0.06631704297084413	0.09051243132767149	0.06761182306022845	0.08533439159521983	0.12631576270418599
ENST00000258418	0.16342965898709835	0.16406801202508944	0.1581634226794845	0.1621026677913012	0.22019081610532568
ENST00000273286	0.05522844831709251	0.07172611616845266	0.07578182615827543	0.10053778897333707	0.12195245957180237
ENST00000264595	0.07682198433009138	0.05562503362968016	0.07775971096124809	0.10523698500420754	0.12334428517972774
ENST00000416007	0.10869135041693365	0.08879019040569364	0.09099356243214572	0.0913495047309612	0.12985716090212412
ENST00000216024	0.14988538119756475	0.14190799686639774	0.14606112426473236	0.14627025456320036	0.20920828967797328
ENST00000326266	0.1308520843660368	0.10264457158692444	0.1045931039272365	0.1400977733229331	0.16289318248706125
ENST00000600490	0.11079390508033173	0.1415074785840014	0.08108686347023493	0.1160983013216919	0.13066234067551713
ENST00000232564	0.16092129885390935	0.16988043665408897	0.160322147303849	0.2111183025160944	0.1744527751575765
ENST00000488633	0.14775221690883494	0.13961069113144253	0.14196779332140874	0.14822108057618127	0.21122288171140416
ENST00000235090	0.08959232586704588	0.09082791229957046	0.06812271634379956	0.10664880108859918	0.13683252263940177
ENST00000289388	0.08336320713569985	0.06209542489154138	0.060023942046041064	0.09503274713290405	0.1261964338973741
ENST00000392379	0.08013827598984398	0.07740905507083327	0.05729148423201205	0.09254543618034765	0.12258532896753137
ENST00000353339	0.1147064249755552	0.1098777984184105	0.0819749196430331	0.1109528132307763	0.14800281110293753
ENST00000481551	0.07221893449456	0.1264105475854747	0.07042000213418877	0.11451955954695331	0.13484196760960435
ENST00000376810	0.17845523465393254	0.16609212252620453	0.18072161694538466	0.16454875222926243	0.21891983480215926
ENST00000413034	0.10209434992690519	0.07127787626729022	0.047727134786370945	0.09307010334982285	0.11859002886943053
ENST00000216479	0.14053103907889894	0.17736773387181148	0.1378635221436382	0.14330440436840314	0.1893147957028593
ENST00000633875	0.0670730438149181	0.08168212139489334	0.04822884976395532	0.04991082425986348	0.09487046664536614
ENST00000454402	0.16581606611517602	0.16923578326561095	0.16184412321619487	0.12642472140711775	0.12770269123843936
ENST00000353047	0.07586616130464748	0.07403138414792641	0.055116522016638324	0.055366792225832455	0.11190801290974461
ENST00000254521	0.09527298515674239	0.07054120091610161	0.07054979334557229	0.11215633546803404	0.1365892716219564
ENST00000646991	0.16718801125897392	0.16735650111114578	0.17209516028640504	0.18044144516985358	0.21256345662787213
ENST00000217909	0.09990156119537871	0.09940329121428639	0.10238449456640811	0.09888748691554455	0.14014796542440913
ENST00000369552	0.14547885932201604	0.15251539118649926	0.14559358550531004	0.1579148208700879	0.2033431483094018
ENST00000295962	0.12910706302244618	0.1639430982106546	0.12123499318675243	0.12282252518755488	0.18719237830718863
ENST00000272164	0.12814133969866903	0.12676629193800473	0.1248912314088632	0.12749160633631415	0.1869497797446108
ENST00000377710	0.08462782738927704	0.0835359061669038	0.07339345322726387	0.1060752155404419	0.11109331095206906
ENST00000376344	0.09180979016175861	0.11921759639477168	0.14436246746103987	0.13769112080141763	0.12105714035630646
ENST00000620882	0.12100435784247514	0.07657135728586846	0.07560198717398069	0.07703875069739279	0.14636450876526014
ENST00000367943	0.05841060621299924	0.057676171978142975	0.09719953376517555	0.0799850064753327	0.12475322349931829
ENST00000344595	0.1344937684184525	0.1215664742933044	0.1235361958206423	0.08946110573761008	0.13824875140736623
ENST00000357043	0.18426831085801487	0.14590906426521313	0.14665506835326877	0.19413845066408028	0.14182194340957424
ENST00000379774	0.12986623730101582	0.11264249119371024	0.08473051416130742	0.12798387223211471	0.12646670898185242
ENST00000440797	0.09219799931940065	0.08750707051558097	0.11787472401916045	0.08792441641681949	0.1542489968592996
ENST00000267549	0.13095786174687502	0.15353785825731345	0.10206515907704179	0.09717613769594521	0.14965267553598066
ENST00000314622	0.1237377334349053	0.1045148739094589	0.10372728543878501	0.10533046352864305	0.13343864293298657
ENST00000543264	0.09605389252515552	0.05917560258615324	0.05944428065825554	0.09901093938970992	0.130358253023021
ENST00000228820	0.09142002333124367	0.1464602862202772	0.09462242493114825	0.1474694116293	0.1429567455207506
ENST00000519973	0.14106130303757625	0.13373748289453807	0.1442338494255273	0.18419909660971687	0.18121172306299277
ENST00000341119	0.11662224875025269	0.08299456019235543	0.08459394923854602	0.11542384822426274	0.15827610140937037
ENST00000306735	0.045338295176559976	0.06810550719464005	0.032029863349247	0.07404273158779462	0.09082388738381206
ENST00000319006	0.08967670722526161	0.12360799225722614	0.08881577672610896	0.12290100656222369	0.15784326821718742
